,track_popularity,playlist_genre,playlist_subgenre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrical_subjectivity,lyrical_polarity,repeated_phrases,minutes,word_count,WPM_approx,artist_past_performance,correct
6436,58,3,13,0.653,0.415,-7.489,0.0288,0.147,0.0,0.0759,0.762,91.977,202560,0.5515873015873016,0.10257936507936508,1,3.3760000000000003,195,57.760663507109,0,False
6239,55,5,0,0.329,0.6759999999999999,-9.036,0.0324,0.0366,0.0,0.18,0.529,78.217,273733,0.5837719298245616,0.3324561403508772,1,4.562216666666667,229,50.194897948000424,0,False
5528,69,5,15,0.398,0.93,-6.76,0.0615,0.0008539999999999999,0.121,0.0874,0.725,190.818,408173,0.5896929824561404,0.0432017543859649,0,6.802883333333333,203,29.840288309123824,0,False
5954,16,3,13,0.872,0.574,-9.735,0.0352,0.16399999999999998,0.0,0.0783,0.959,106.573,303880,0.3608333333333334,0.1025,0,5.064666666666667,398,78.58365144135843,0,False
5527,2,5,7,0.917,0.643,-7.9620000000000015,0.0413,0.133,0.0034200000000000003,0.0569,0.746,117.626,231760,0.3705357142857144,0.006250000000000006,0,3.8626666666666662,284,73.52433551950294,4,False
15,0,5,2,0.8059999999999999,0.462,-12.778,0.0298,0.78,0.0134,0.15,0.736,92.726,191227,0.4999999999999999,0.3857142857142857,1,3.187116666666667,246,77.1857530578841,0,False
3184,57,2,10,0.609,0.872,-4.72,0.0447,0.0483,0.000971,0.119,0.534,111.967,204774,0.3907142857142858,0.08388888888888893,0,3.4129,362,106.06815318350962,0,False
4838,80,2,17,0.774,0.753,-5.445,0.0517,0.153,0.0,0.0371,0.8959999999999999,119.002,219147,0.6284427284427283,-0.12110682110682107,27,3.65245,1392,381.1140467357527,0,False
2399,31,4,20,0.8540000000000001,0.487,-8.599,0.417,0.0321,0.0,0.103,0.8440000000000001,153.389,244000,0.6024121779859484,0.1552389823291463,0,4.066666666666666,556,136.72131147540986,0,False
1212,1,2,10,0.479,0.675,-4.893,0.0413,0.0319,0.00536,0.128,0.189,145.02200000000005,257045,0.7928571428571429,0.31428571428571433,2,4.284083333333333,268,62.55713980042405,0,False
3418,55,1,11,0.665,0.434,-8.142000000000001,0.0337,0.221,6.15e-06,0.0765,0.363,114.842,196407,0.4252724287207045,0.01350947902672041,0,3.27345,307,93.78484473567644,6,False
4789,13,3,14,0.887,0.416,-7.346,0.0518,0.0295,1.06e-05,0.066,0.7609999999999999,94.013,239733,0.5115130240130242,0.2701719576719577,0,3.99555,513,128.39283703119722,0,False
6114,73,5,15,0.486,0.6659999999999999,-5.084,0.033,0.000563,0.789,0.101,0.741,157.99200000000005,219754,0.5375,0.022916666666666655,0,3.6625666666666654,188,51.33012368375547,1,False
2842,74,2,3,0.57,0.672,-5.89,0.0723,0.177,0.0,0.0768,0.448,120.019,208222,0.39583333333333337,0.0025641025641025715,10,3.4703666666666666,676,194.79209689658163,3,False
4239,27,0,4,0.6659999999999999,0.855,-4.189,0.0412,0.0214,1.49e-05,0.0505,0.369,124.994,261240,0.4928571428571429,0.1875,6,4.354,550,126.3206247129077,0,False
2447,13,3,23,0.472,0.7120000000000001,-9.301,0.0758,0.318,0.0,0.0824,0.693,192.915,167933,0.6117386489479513,0.2642605456558945,0,2.7988833333333334,335,119.69059089041464,0,False
2847,33,0,16,0.616,0.715,-4.711,0.0494,0.0050100000000000006,2.11e-06,0.17800000000000002,0.29100000000000004,104.961,184714,0.4193376068376068,0.014957264957264932,1,3.0785666666666667,435,141.29952250506187,4,False
3131,10,2,10,0.6990000000000001,0.601,-6.48,0.0304,0.0972,1.17e-05,0.562,0.434,98.04,252013,0.5266859716859713,0.17389317889317893,5,4.200216666666667,318,75.71038002007832,0,False
691,0,0,18,0.674,0.585,-6.632999999999999,0.0358,0.445,0.00465,0.141,0.109,114.963,359950,0.6244444444444444,0.33444444444444443,0,5.9991666666666665,169,28.170579247117647,0,False
4094,70,2,17,0.534,0.721,-7.307,0.0417,0.0343,6.24e-06,0.115,0.225,128.97799999999998,249520,0.3437037037037038,0.048518518518518516,0,4.158666666666667,552,132.7348509137544,0,False
652,78,3,9,0.8390000000000001,0.81,-5.274,0.0568,0.501,0.0,0.117,0.8140000000000001,129.014,209269,0.3747078629431571,-0.029134482075658562,2,3.487816666666667,543,155.6847884779877,0,False
33,57,5,15,0.575,0.727,-9.539,0.0281,0.00952,0.0075400000000000016,0.054000000000000006,0.504,97.995,270533,0.225925925925926,-0.1,0,4.508883333333333,243,53.8936100216979,0,False
4074,23,0,18,0.8029999999999999,0.875,-5.933,0.0467,0.00115,0.882,0.0471,0.4270000000000001,126.998,281374,0.5,0.7578125,0,4.689566666666667,86,18.33858138989388,0,False
6678,70,3,13,0.74,0.465,-8.27,0.0411,0.304,0.00404,0.101,0.276,116.741,267384,0.3671580671580669,-0.06814086814086813,3,4.4564,385,86.39260389552103,0,False
4556,0,3,13,0.821,0.628,-8.448,0.0262,0.0189,0.000155,0.0753,0.809,109.971,388440,0.6545454545454548,-0.058522727272727275,0,6.474,297,45.875810936051906,0,False
5568,61,2,17,0.619,0.901,-4.173,0.0563,0.0975,0.0455,0.17800000000000002,0.503,123.002,221693,0.5792156862745105,0.3925311942959002,7,3.694883333333333,549,148.5838524445968,0,False
5478,47,3,14,0.607,0.4970000000000001,-7.017,0.0374,0.38,0.0,0.0681,0.407,125.951,345133,0.4744920634920635,0.2593809523809523,0,5.7522166666666665,661,114.9122222447578,0,False
4603,0,2,5,0.5820000000000001,0.928,-5.374,0.0349,0.0153,0.0008789999999999999,0.125,0.562,132.03,268707,0.4861111111111111,0.11666666666666667,0,4.47845,199,44.435016579396894,0,False
26,51,5,15,0.59,0.685,-5.216,0.0282,6.579999999999999e-05,3.08e-05,0.165,0.425,112.411,226667,0.6152173913043483,0.3048913043478261,5,3.777783333333333,344,91.05868961957407,0,False
5251,77,2,5,0.799,0.597,-5.131,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,199849,0.6254084967320259,0.04616013071895424,3,3.3308166666666668,420,126.09520187741744,28,False
227,0,5,7,0.561,0.953,-8.927,0.0674,0.0016600000000000002,3.64e-06,0.239,0.805,121.741,202040,0.5422276956759716,0.2424192665571976,0,3.3673333333333333,260,77.2124331815482,6,False
969,66,2,17,0.564,0.71,-4.92,0.0461,0.00125,0.0,0.109,0.393,91.972,225147,0.7762876579203107,0.6330903790087462,7,3.75245,374,99.66821676504685,17,False
2592,54,5,7,0.385,0.925,-5.888,0.132,7.730000000000001e-05,0.0,0.153,0.32299999999999995,76.957,239253,0.552,0.11600000000000002,0,3.98755,263,65.95528582713696,0,False
3320,7,1,22,0.632,0.7759999999999999,-7.4,0.0288,0.101,2.71e-06,0.28300000000000003,0.236,114.996,165645,0.7,0.4,0,2.76075,172,62.30191071266866,4,False
3809,44,2,3,0.389,0.955,-4.962,0.0599,0.0524,0.652,0.0815,0.431,86.927,275309,0.5737824675324675,0.3444264069264069,10,4.5884833333333335,530,115.5065762470533,0,False
5072,7,0,16,0.5820000000000001,0.498,-9.906,0.0455,0.12,0.0,0.385,0.426,80.028,234400,0.3648148148148149,0.1032407407407407,2,3.9066666666666654,495,126.70648464163824,1,False
5844,69,1,11,0.5870000000000001,0.5589999999999999,-7.742000000000001,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,221173,0.4717171717171718,-0.014141414141414153,0,3.6862166666666663,207,56.15513647687557,0,False
5166,50,5,2,0.622,0.737,-9.296,0.0289,0.0349,4.6e-06,0.318,0.742,130.255,310400,0.4248316498316497,0.14547859547859546,4,5.173333333333333,350,67.65463917525774,1,False
6848,80,3,23,0.757,0.737,-6.728,0.114,0.311,0.0,0.113,0.635,98.057,207031,0.6243083613916943,0.2428388047138047,14,3.4505166666666667,994,288.0728006916839,2,False
3575,54,0,4,0.5720000000000001,0.81,-5.791,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,214912,0.3662962962962963,0.1513227513227513,0,3.5818666666666665,292,81.52173913043478,1,False
297,0,0,18,0.6659999999999999,0.932,-1.926,0.0412,0.0655,7.120000000000001e-05,0.19,0.645,105.921,213781,0.4189393939393939,0.10454545454545458,4,3.5630166666666665,403,113.10640328186321,0,False
5531,61,5,15,0.487,0.279,-11.586,0.0265,0.647,0.00185,0.11,0.162,139.362,237027,0.4487179487179488,0.14020979020979024,0,3.95045,141,35.6921363388981,0,False
2229,46,1,22,0.7490000000000001,0.7340000000000001,-6.104,0.145,0.171,0.0,0.18,0.693,112.054,169821,0.4846153846153846,0.18152680652680653,2,2.83035,226,79.84878195276201,0,False
655,47,3,9,0.591,0.892,-6.114,0.293,0.0944,0.0,0.113,0.7120000000000001,89.84899999999998,213333,0.5078017370470203,-0.05524857741838872,0,3.55555,700,196.87530761766808,0,False
4995,69,1,22,0.675,0.8490000000000001,-3.841,0.0675,0.0938,0.0,0.121,0.6809999999999999,100.111,238667,0.5907384403036575,0.3263940648723257,5,3.977783333333333,493,123.93837438774528,0,False
3885,79,5,15,0.589,0.89,-3.719,0.0603,0.000481,0.00082,0.201,0.6920000000000001,90.598,199907,0.5246279761904762,-0.0014136904761904766,0,3.331783333333333,335,100.54675424072191,0,False
240,62,1,11,0.708,0.489,-7.608,0.0366,0.665,0.000138,0.302,0.7709999999999999,142.925,165112,0.568915343915344,0.015211640211640206,0,2.7518666666666665,304,110.47046853045208,0,False
2605,80,4,21,0.63,0.63,-6.211,0.0395,0.0131,0.0,0.142,0.163,80.512,131213,0.4442063492063494,-0.1884920634920636,0,2.1868833333333333,608,278.02123265225237,0,False
977,25,5,7,0.522,0.971,-4.59,0.109,4.8e-05,0.0534,0.054000000000000006,0.195,114.992,223720,0.564888888888889,-0.064,0,3.728666666666667,245,65.70713391739675,0,False
2835,43,2,17,0.662,0.8590000000000001,-3.722,0.0522,0.000439,0.0,0.209,0.405,91.936,193653,0.5073412698412699,0.2047619047619048,0,3.22755,384,118.97569363758888,0,False
257,29,2,10,0.235,0.481,-8.212,0.0583,0.0299,1.44e-05,0.0539,0.0949,74.995,250748,0.4012500000000001,-0.17384615384615387,4,4.179133333333334,353,84.467273916442,0,False
1599,9,1,22,0.628,0.438,-8.426,0.107,0.279,0.0,0.16399999999999998,0.354,109.836,224333,0.4476190476190476,0.058035714285714274,0,3.738883333333333,148,39.584011268961774,1,False
893,38,3,13,0.5489999999999999,0.491,-9.537,0.127,0.111,1.46e-05,0.0564,0.728,203.818,221987,0.6033928571428574,0.2304761904761904,0,3.699783333333333,319,86.22126520922396,1,False
1744,80,4,8,0.765,0.35600000000000004,-5.556,0.196,0.222,0.0,0.0963,0.19,97.001,198293,0.5361428571428571,0.026442176870748308,0,3.304883333333333,756,228.75240174892707,0,False
2663,47,4,20,0.687,0.858,-6.471,0.237,0.0141,0.0,0.158,0.398,87.869,239973,0.4605952380952382,-0.09964285714285716,6,3.99955,600,150.01687689865108,0,False
6274,30,4,20,0.937,0.807,-4.784,0.116,0.0262,0.0,0.0572,0.703,95.018,272773,0.5,0.2013888888888889,15,4.546216666666667,733,161.2329666059324,2,False
5963,46,5,15,0.484,0.687,-7.746,0.0294,0.37,0.000271,0.914,0.411,114.98,230267,0.275,0.05357142857142857,0,3.837783333333333,142,37.00052547694633,5,False
6403,57,5,0,0.441,0.935,-8.49,0.0514,0.16699999999999998,0.0298,0.513,0.308,103.467,218667,0.6352941176470588,0.27009803921568626,0,3.64445,245,67.22550727819012,0,False
4053,70,4,8,0.66,0.76,-2.794,0.197,0.294,0.03,0.252,0.229,81.95200000000001,291707,0.527380521634253,0.07981079451228704,0,4.861783333333333,748,153.85301004089715,5,False
2083,49,1,22,0.892,0.687,-6.345,0.0432,0.227,0.0,0.339,0.415,119.987,166750,0.4913647342995168,0.2351449275362318,0,2.779166666666667,367,132.05397301349322,0,False
7047,58,3,13,0.722,0.0767,-16.467,0.0551,0.969,1.48e-06,0.127,0.484,84.854,211240,0.3754861111111111,-0.003819444444444457,0,3.5206666666666666,204,57.94357129331566,0,False
367,29,5,0,0.4970000000000001,0.616,-8.325,0.0392,0.179,0.000151,0.552,0.622,113.237,240987,0.5959940418004934,0.0871458827910441,0,4.01645,212,52.78293019955435,0,False
5386,59,5,0,0.395,0.6559999999999999,-6.4620000000000015,0.0329,0.29,2.72e-05,0.0624,0.487,174.782,274227,0.7301843317972351,0.3104531490015361,0,4.57045,244,53.38642803225065,10,False
5994,67,5,7,0.451,0.815,-5.55,0.0368,6.06e-05,0.0,0.27,0.618,147.974,194227,0.7088925802879289,-0.18203765227021035,4,3.237116666666666,318,98.23556971996685,0,False
2638,26,5,15,0.43,0.37,-11.11,0.0266,0.226,0.118,0.23,0.221,65.74,185067,0.28500000000000003,-0.035,0,3.08445,154,49.927863962781046,0,False
1092,51,0,16,0.659,0.946,-3.73,0.211,0.219,0.0,0.14300000000000002,0.498,122.045,188852,0.6362012987012987,-0.0431277056277056,2,3.147533333333333,446,141.6982610721623,5,False
2572,38,0,4,0.762,0.846,-1.172,0.0482,0.0445,0.127,0.126,0.165,124.035,212117,0.5288888888888887,0.28898989898989896,0,3.5352833333333336,74,20.93184421804947,0,False
4490,64,5,15,0.637,0.85,-5.0539999999999985,0.0351,0.0048,0.000179,0.152,0.52,126.106,213973,0.5337662337662337,0.2058441558441558,0,3.5662166666666666,164,45.987110523290326,0,False
3513,3,3,9,0.805,0.6579999999999999,-6.1370000000000005,0.0702,0.56,0.0133,0.124,0.305,114.972,218087,0.675,-0.02500000000000001,5,3.6347833333333335,226,62.1770210970851,0,False
6535,60,2,3,0.547,0.635,-5.569,0.13699999999999998,0.0127,5.01e-06,0.0585,0.525,113.678,245293,0.5096017573696143,0.040277777777777767,21,4.088216666666667,1124,274.93650450685504,0,False
1553,62,5,7,0.219,0.952,-3.621,0.17600000000000002,5.1e-05,0.0989,0.157,0.172,112.886,176307,0.6490546218487395,0.3019957983193277,0,2.93845,166,56.49236842553047,0,False
1339,52,1,12,0.245,0.471,-7.952000000000001,0.0313,0.652,0.00717,0.126,0.287,165.99599999999995,206693,0.26964285714285724,0.15,1,3.4448833333333333,243,70.53939901206138,9,False
2548,83,2,3,0.7909999999999999,0.565,-3.933,0.0439,0.0623,0.0,0.156,0.181,99.961,156347,0.43265306122448977,0.16530612244897958,6,2.605783333333333,594,227.9544858551812,6,False
5407,57,2,3,0.505,0.746,-7.792999999999997,0.0271,0.00165,0.0463,0.266,0.7240000000000001,138.126,260280,0.32088888888888883,0.2011111111111112,3,4.338,434,100.0461041954818,0,False
3100,2,2,10,0.484,0.7140000000000001,-6.809,0.0622,0.496,0.0168,0.128,0.366,95.064,171789,0.10000000000000002,0.030769230769230767,2,2.86315,201,70.20239945514555,0,False
6159,8,3,13,0.742,0.6990000000000001,-8.088,0.0636,0.285,0.000336,0.224,0.6890000000000001,106.984,259197,0.5488095238095237,0.23684371184371186,0,4.31995,327,75.69532054769152,1,False
453,40,3,23,0.667,0.672,-5.76,0.386,0.136,0.0,0.08900000000000001,0.633,163.563,215047,0.505322966507177,0.05870215311004784,0,3.5841166666666666,591,164.89418592214724,0,False
1941,45,3,23,0.892,0.83,-3.346,0.281,0.00942,0.0,0.31,0.705,142.07,245087,0.5210326181754754,-0.0015650619222047895,6,4.084783333333333,897,219.59549058089576,0,False
415,41,4,20,0.8079999999999999,0.741,-4.76,0.0535,0.113,0.0,0.0815,0.418,80.00399999999998,182467,0.3956349206349207,0.06388888888888887,0,3.0411166666666665,491,161.45385192938997,0,False
958,69,2,17,0.8270000000000001,0.613,-5.34,0.0621,0.366,1.25e-05,0.093,0.747,137.96,177973,0.5867744610281923,-0.1050373134328358,2,2.9662166666666665,397,133.84052637197777,0,False
2771,31,4,20,0.662,0.8290000000000001,-6.327000000000001,0.269,0.0271,0.0,0.097,0.5379999999999999,170.062,209236,0.4388888888888889,0.040598290598290634,1,3.4872666666666667,479,137.35686019614215,0,False
4340,40,5,0,0.525,0.583,-6.891,0.0232,0.163,0.049,0.109,0.546,92.734,266467,0.6857142857142858,0.2095238095238095,0,4.441116666666667,173,38.9541669324907,10,False
3044,59,2,10,0.602,0.304,-9.948,0.0736,0.345,0.0231,0.0969,0.156,73.33,240760,0.8027777777777777,0.4111111111111113,0,4.012666666666667,100,24.921083236418013,0,False
1225,44,4,20,0.679,0.581,-6.904,0.111,0.0816,0.0,0.123,0.484,144.082,279600,0.5588054187192119,0.17758620689655172,5,4.66,697,149.57081545064378,0,False
3858,40,1,11,0.723,0.868,-3.697,0.114,0.00546,0.0,0.145,0.589,115.742,201358,0.5315800865800868,0.29930735930735936,2,3.3559666666666668,417,124.25629972486814,25,False
4557,77,2,10,0.675,0.7509999999999999,-3.539,0.0296,0.0604,0.0,0.0893,0.612,118.384,181279,0.5517441860465118,-0.007267441860465076,0,3.021316666666667,415,137.35733317152014,4,False
3378,73,2,10,0.78,0.261,-9.626,0.0488,0.332,0.0,0.238,0.639,92.107,148987,0.68515037593985,0.3952380952380952,2,2.4831166666666658,226,91.0146522850987,2,False
7069,68,4,20,0.8590000000000001,0.599,-5.254,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,252520,0.5765306122448981,0.08465329313543601,4,4.208666666666667,553,131.39553302708694,0,False
1657,38,2,10,0.434,0.768,-3.992,0.0364,0.0006309999999999999,0.0,0.276,0.305,151.993,224459,0.6515306122448982,-0.4306122448979592,3,3.740983333333333,278,74.31201243879728,0,False
349,61,3,23,0.6759999999999999,0.6920000000000001,-13.093,0.052000000000000005,0.6679999999999999,0.00915,0.13,0.799,102.516,170160,0.7013888888888888,0.3886111111111112,0,2.8360000000000003,249,87.79971791255291,0,False
662,52,0,4,0.74,0.934,-2.15,0.16399999999999998,0.00207,0.0964,0.32299999999999995,0.617,128.096,183950,0.0,0.0,1,3.0658333333333334,134,43.707529219896706,0,False
1405,25,5,0,0.552,0.251,-12.548,0.0251,0.915,0.157,0.0993,0.203,75.936,183973,0.7107142857142856,0.039718614718614716,0,3.0662166666666666,131,42.72366053714404,4,False
3080,61,3,23,0.263,0.6629999999999999,-8.264,0.19,0.589,0.00451,0.342,0.25,167.271,366733,0.4585459183673466,0.029464285714285686,0,6.112216666666668,655,107.16243152375161,1,False
5628,71,1,11,0.563,0.688,-4.474,0.0262,0.0763,0.0,0.0863,0.622,108.008,202347,0.4700176366843034,0.33262786596119925,0,3.37245,290,85.99089682574981,0,False
6858,74,3,23,0.856,0.721,-6.813,0.0779,0.17800000000000002,2.14e-05,0.0913,0.902,100.98,230151,0.4836309523809524,0.27351190476190473,0,3.83585,648,168.9325703559837,0,False
6970,12,2,5,0.804,0.648,-7.805,0.117,0.0573,3.4899999999999995e-05,0.102,0.392,117.983,263373,0.4780324437467299,0.28595238095238096,26,4.38955,1626,370.4252144297251,9,False
2619,4,5,15,0.49,0.841,-7.452000000000001,0.0342,8.01e-05,0.129,0.119,0.718,152.08700000000005,231000,0.2125,-0.02613636363636364,0,3.85,181,47.012987012987004,0,False
2266,16,3,23,0.452,0.574,-8.336,0.31,0.246,0.0,0.189,0.58,92.791,207187,0.6563339438339438,-0.17588522588522587,10,3.453116666666667,772,223.56615038588333,0,False
1580,50,0,4,0.611,0.742,-7.402,0.0445,0.0076799999999999985,0.831,0.232,0.343,103.039,247572,0.9,0.8500000000000001,2,4.1262,208,50.40957781978576,0,False
3821,2,1,11,0.795,0.7020000000000001,-3.427,0.0593,0.366,0.0,0.0583,0.7829999999999999,80.99,213200,0.4633333333333334,0.09958333333333336,0,3.553333333333333,384,108.06754221388368,0,False
2233,14,4,20,0.7809999999999999,0.74,-5.065,0.208,0.0375,2.27e-06,0.449,0.527,80.056,404427,0.6223704341174219,-0.16486899980875874,0,6.74045,1322,196.12933854564602,5,False
5425,71,3,23,0.645,0.568,-9.127,0.0823,0.5429999999999999,0.266,0.257,0.391,84.999,166101,0.5108108108108109,-0.14054054054054047,0,2.76835,310,111.98006032474218,2,False
4148,26,5,2,0.544,0.459,-8.783999999999999,0.0253,0.127,0.0,0.119,0.7509999999999999,96.326,225853,0.5999999999999999,-0.06363636363636363,0,3.7642166666666665,285,75.71296374190294,1,False
1310,21,2,10,0.752,0.7390000000000001,-3.761,0.0607,0.185,0.0,0.0982,0.652,104.937,172457,0.4306722689075631,0.10126050420168067,0,2.874283333333333,352,122.46531019326557,0,False
807,0,0,18,0.7490000000000001,0.8270000000000001,-5.8889999999999985,0.0895,0.0248,0.000323,0.332,0.5479999999999999,99.933,186108,0.615,0.25999999999999995,5,3.1018,333,107.357018505384,2,False
879,70,2,3,0.787,0.727,-7.705,0.224,0.0124,0.0,0.157,0.936,173.025,227067,0.4179999999999996,0.02916666666666665,2,3.78445,466,123.13546222040188,0,False
1956,32,2,3,0.725,0.685,-5.292000000000002,0.0938,0.004229999999999999,0.0,0.0552,0.612,109.952,220088,0.5180224867724867,0.21154100529100528,0,3.6681333333333335,374,101.9592163134746,0,False
2886,54,1,22,0.521,0.55,-6.222,0.0709,0.0029,0.171,0.0955,0.0391,184.018,268044,0.0,0.0,0,4.4674,77,17.23597618301473,1,False
1073,59,3,23,0.7120000000000001,0.473,-4.413,0.0693,0.057,0.0,0.182,0.327,86.965,192973,0.6638750000000001,-0.07062500000000001,0,3.2162166666666665,414,128.72267104724494,0,False
3869,58,0,18,0.7659999999999999,0.878,-3.653,0.0572,0.00785,1.8100000000000006e-05,0.166,0.66,123.054,200488,0.6399425287356322,0.14140543364681296,0,3.341466666666667,299,89.48166473803919,1,False
144,11,0,1,0.713,0.975,-3.5380000000000003,0.168,0.105,0.00124,0.628,0.415,124.977,203530,0.4,0.25,0,3.3921666666666668,176,51.884243109123965,0,False
380,0,3,13,0.545,0.879,-4.284,0.0952,0.109,0.0,0.269,0.767,84.01,277453,0.5296794475365907,0.2704301830925208,0,4.624216666666666,532,115.04651238227736,0,False
6096,0,5,2,0.438,0.794,-10.111,0.0599,0.28800000000000003,0.007090000000000002,0.0559,0.7290000000000001,96.293,214227,0.5723232323232323,0.16330578512396698,3,3.57045,247,69.17895503367923,2,False
3803,66,5,0,0.336,0.792,-10.875,0.0848,0.00349,0.00178,0.0437,0.425,155.588,355304,0.4191666666666666,0.103125,0,5.921733333333332,288,48.634408844257315,0,False
1360,48,1,11,0.376,0.654,-5.5310000000000015,0.171,0.435,0.0,0.258,0.5710000000000001,77.777,224480,0.5039819376026273,0.1328407224958949,0,3.741333333333333,476,127.22736992159659,0,False
3995,47,2,10,0.65,0.903,-5.045,0.0381,0.000259,0.156,0.905,0.545,119.998,201040,0.5876543209876544,0.2611882716049383,0,3.3506666666666667,191,57.00358137684043,3,False
2865,70,2,10,0.653,0.565,-6.636,0.0354,0.00561,3.02e-05,0.145,0.165,124.987,222253,0.5923076923076926,0.0230769230769231,2,3.7042166666666665,221,59.66173684944636,0,False
2516,13,2,5,0.439,0.8370000000000001,-11.548,0.0336,0.0808,0.0024,0.115,0.511,151.994,212827,0.5617647058823528,0.11470588235294114,0,3.5471166666666667,196,55.256147011422435,0,False
5244,75,2,10,0.6890000000000001,0.7390000000000001,-5.81,0.026,1.51e-05,0.509,0.064,0.578,120.423,233867,0.5,0.15,0,3.897783333333333,118,30.273617055847982,1,False
7037,60,2,17,0.562,0.879,-4.7330000000000005,0.0905,0.00119,1.8100000000000006e-05,0.16699999999999998,0.602,107.026,197652,0.455,-0.015000000000000003,1,3.2942,330,100.17606702689577,0,False
6722,72,1,12,0.62,0.8320000000000001,-4.848,0.036000000000000004,0.332,0.0,0.104,0.481,144.92600000000004,230120,0.6021428571428573,0.23276785714285714,0,3.835333333333333,336,87.60646619155224,0,False
1471,65,2,17,0.471,0.924,-3.906,0.0586,0.00301,0.0,0.313,0.725,154.961,177280,0.4005347593582887,0.10641711229946522,2,2.9546666666666668,552,186.82310469314083,1,False
3838,55,2,17,0.522,0.682,-10.183,0.0344,0.29,1.23e-05,0.339,0.529,111.902,261560,0.5624477861319968,0.18174603174603174,0,4.359333333333334,251,57.57761125554365,1,False
3203,49,2,3,0.6940000000000001,0.7120000000000001,-6.645,0.135,0.163,0.0,0.0841,0.515,116.019,186336,0.6017658730158729,0.30204365079365075,0,3.1056,276,88.87171561051004,0,False
3142,2,5,7,0.5579999999999999,0.7929999999999999,-6.8610000000000015,0.0374,0.000641,2.93e-05,0.731,0.457,75.999,144547,0.5914285714285714,0.2614285714285714,2,2.409116666666667,337,139.88529682387042,0,False
1732,55,2,10,0.7559999999999999,0.469,-8.491,0.469,0.625,0.0,0.129,0.623,139.85,236491,0.526984126984127,-0.08357142857142857,8,3.941516666666667,377,95.64846019510256,0,False
3032,0,3,14,0.6659999999999999,0.664,-7.803,0.121,0.358,6.95e-05,0.204,0.733,158.351,225333,0.6589635854341737,0.10234593837535014,0,3.75555,339,90.26640571953509,0,False
654,43,5,0,0.252,0.5920000000000001,-7.778,0.0314,0.0568,0.000285,0.14,0.229,170.09400000000005,176880,0.15,-0.05,0,2.948,154,52.23880597014926,10,False
6934,0,2,10,0.6629999999999999,0.938,-2.175,0.0539,0.0604,0.000144,0.0442,0.7929999999999999,117.985,250653,0.5253968253968255,0.44698412698412704,3,4.17755,410,98.1436487893622,1,False
4343,0,3,13,0.763,0.407,-11.514,0.0342,0.103,0.418,0.0532,0.703,108.894,344893,0.5818181818181819,0.4696969696969697,13,5.748216666666668,390,67.8471293995529,0,False
4710,65,2,5,0.472,0.946,-4.591,0.145,0.0372,0.0,0.35200000000000004,0.486,177.489,201027,0.488547619047619,0.20813095238095247,19,3.35045,1134,338.4619976421078,1,False
4058,63,4,8,0.622,0.867,-5.297999999999999,0.0893,0.111,0.000104,0.34600000000000003,0.339,140.011,331267,0.4944295634920633,0.07650297619047619,0,5.521116666666668,635,115.01296537234316,2,False
2513,61,3,14,0.545,0.647,-8.079,0.284,0.0068,0.000904,0.503,0.957,142.026,324800,0.42507936507936506,-0.2265079365079365,0,5.413333333333332,282,52.093596059113295,0,False
677,64,5,15,0.534,0.946,-5.167000000000002,0.0793,0.00339,0.442,0.16399999999999998,0.379,141.517,279800,0.823076923076923,-0.4807692307692308,0,4.663333333333333,81,17.369549678341674,0,False
3001,30,2,10,0.5710000000000001,0.778,-3.721,0.124,0.37,9.81e-06,0.14300000000000002,0.443,119.972,239000,0.5982843137254901,0.2335784313725491,0,3.983333333333333,242,60.753138075313814,0,False
4290,18,3,14,0.79,0.8270000000000001,-6.649,0.0775,0.127,0.0,0.102,0.654,114.12,229560,0.6609399315281667,0.1863873327108621,1,3.826,429,112.1275483533717,3,False
6381,34,0,18,0.644,0.7909999999999999,-1.732,0.0319,0.0244,1.89e-05,0.368,0.525,128.03,261328,0.5399999999999999,0.16,0,4.355466666666667,134,30.76593399865304,0,False
2178,2,4,6,0.795,0.745,-5.4110000000000005,0.14300000000000002,0.322,4.15e-05,0.221,0.8109999999999999,82.383,260000,0.4511454311454312,0.032595574470574463,0,4.333333333333333,502,115.84615384615385,0,False
6076,58,5,15,0.544,0.69,-5.723,0.0425,0.012,0.0095,0.0615,0.219,123.962,276147,0.5296825396825396,0.07761904761904763,0,4.60245,279,60.61988723397321,0,False
1468,39,2,17,0.58,0.664,-2.866,0.0748,0.429,0.0,0.146,0.436,146.001,158467,0.39939682539682536,-0.05015873015873016,0,2.6411166666666666,265,100.336347630737,0,False
3649,65,4,20,0.8109999999999999,0.726,-6.726,0.32299999999999995,0.362,1.88e-06,0.121,0.57,150.061,235897,0.3711152882205515,0.10880468215994532,3,3.9316166666666654,639,162.5285611940804,1,False
5198,53,5,0,0.329,0.179,-11.589,0.0299,0.933,5.04e-06,0.115,0.255,154.175,217387,0.34074074074074073,0.23703703703703705,0,3.6231166666666654,153,42.22883613095539,3,False
