,track_popularity,playlist_genre,playlist_subgenre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Hit or Not,lyrical_subjectivity,lyrical_polarity,repeated_phrases,minutes,word_count,WPM_approx,artist_past_performance
15298,44,0,16,0.659,0.6829999999999999,-5.485,0.0488,0.00835,0.0,0.625,0.278,99.98700000000001,199360,0,0.538888888888889,-0.08680555555555555,0,3.3226666666666667,293,88.18218298555377,22
4378,49,1,22,0.7140000000000001,0.7609999999999999,-7.197,0.0798,0.0687,1.59e-06,0.19699999999999998,0.38799999999999996,99.955,176609,0,0.5548611111111109,0.3277777777777778,0,2.943483333333333,235,79.83738088092906,0
11114,58,5,15,0.623,0.9470000000000001,-3.9339999999999997,0.10300000000000001,0.00386,0.00575,0.5820000000000001,0.684,146.31799999999996,211813,0,0.7172608437314322,-0.4004753416518122,0,3.5302166666666666,292,82.71446983896173,0
13316,0,3,13,0.637,0.6809999999999999,-5.54,0.299,0.135,0.0,0.113,0.6409999999999999,139.296,263827,0,0.4904431216931217,0.17774470899470898,0,4.397116666666666,472,107.34306951146016,0
1103,49,3,14,0.5429999999999999,0.667,-9.546,0.0716,0.0259,3.96e-05,0.299,0.5589999999999999,169.63299999999995,258427,0,0.6927807486631015,0.25800229182582124,0,4.3071166666666665,330,76.61738131077635,0
4915,64,4,6,0.875,0.6,-6.818,0.0435,0.0189,0.0143,0.132,0.0906,119.98700000000001,162638,0,0.4544746405857517,0.07679506707284485,0,2.710633333333333,297,109.5684895288924,9
7041,4,0,16,0.344,0.73,-6.5820000000000025,0.0486,0.0125,0.00039,0.0966,0.0769,93.70200000000001,231720,0,0.4503328213005633,0.18922171018945208,0,3.862,366,94.76954945624027,10
2663,33,2,5,0.607,0.892,-7.114,0.0337,0.7490000000000001,0.259,0.134,0.302,137.906,177827,0,0.6889880952380952,-0.01101190476190477,0,2.963783333333333,141,47.57432785797433,1
4524,75,2,5,0.654,0.711,-7.438,0.0383,0.0214,0.0019100000000000002,0.0903,0.198,127.95700000000001,193788,0,0.546,0.2041818181818182,2,3.2298,320,99.07734225029414,1
11748,38,5,7,0.45299999999999996,0.982,-3.477,0.0795,4.41e-05,5.04e-05,0.358,0.424,114.5,228728,0,0.7659722222222223,0.56875,0,3.812133333333333,224,58.7597495715435,0
12216,61,0,4,0.601,0.813,-5.233,0.0624,0.0105,0.0,0.125,0.384,127.18,183307,0,0.4924242424242424,-0.31818181818181823,9,3.0551166666666667,398,130.27325743152198,0
3156,87,2,17,0.665,0.7120000000000001,-7.5360000000000005,0.0527,0.00103,0.0034200000000000003,0.102,0.669,93.98899999999999,157220,0,0.5797701149425286,0.0995402298850574,56,2.6203333333333334,1830,698.3844294619005,2
11507,40,2,10,0.828,0.677,-7.266,0.0467,0.32,0.0,0.384,0.867,119.993,148536,0,0.6848484848484849,0.3969352617079888,0,2.4756,313,126.43399579899824,0
14696,60,4,20,0.889,0.466,-10.74,0.36,0.0846,7.44e-06,0.384,0.40299999999999997,100.17,177067,0,0.5160714285714286,-0.18146103896103896,0,2.9511166666666666,436,147.74068572913075,0
11273,11,2,5,0.584,0.879,-5.961,0.0363,0.0891,9.9e-05,0.225,0.5429999999999999,103.199,326120,0,0.602417695473251,0.1917181069958848,0,5.4353333333333325,292,53.72255611431375,1
4477,52,2,10,0.581,0.927,-4.521,0.0578,0.00435,0.0,0.381,0.917,99.984,187630,0,0.5687500000000002,0.09826388888888887,0,3.1271666666666667,365,116.71907477482279,0
3850,6,3,13,0.62,0.6920000000000001,-6.422999999999999,0.10300000000000001,0.0251,7.54e-05,0.151,0.397,159.062,238560,0,0.6572817460317459,0.04123015873015872,0,3.976,229,57.59557344064386,0
2505,45,5,15,0.604,0.907,-5.526,0.0699,0.0103,0.0,0.102,0.499,145.998,225347,0,0.7499118165784832,0.11904761904761905,1,3.7557833333333335,259,68.96031453713606,0
14825,77,1,11,0.662,0.602,-5.369,0.0401,0.0529,0.0,0.35600000000000004,0.29,133.969,235947,0,0.6515151515151515,-0.25909090909090904,3,3.93245,362,92.05457157751528,4
201,49,4,20,0.815,0.852,-6.176,0.401,0.0958,1.32e-06,0.0288,0.7170000000000001,184.666,295347,0,0.4424602200917988,0.06850559284769811,12,4.92245,780,158.45767859500856,0
4523,61,2,10,0.596,0.897,-2.94,0.0462,0.0641,5.24e-05,0.0628,0.578,118.0,206394,0,0.3091269841269842,0.1349206349206349,0,3.4399,179,52.03639640687229,0
11163,5,0,18,0.62,0.8640000000000001,-4.334,0.114,0.0323,0.0,0.11699999999999999,0.395,98.059,228980,0,0.4543589743589745,-0.15833333333333324,1,3.816333333333333,328,85.94637086208401,0
6802,48,0,18,0.606,0.9520000000000001,-3.391,0.0652,0.0022199999999999998,0.0683,0.293,0.29,127.965,154687,0,0.0,0.0,1,2.578116666666667,92,35.6849638301861,0
1916,63,2,10,0.606,0.775,-6.037999999999999,0.04,0.0086,0.498,0.305,0.508,140.013,258547,0,0.4132936507936508,-0.0826388888888889,6,4.309116666666666,255,59.17686146039211,0
14107,48,3,9,0.792,0.723,-9.673,0.0469,0.361,0.0919,0.10300000000000001,0.19,115.425,272230,0,0.3613510520487265,0.09080841638981177,3,4.537166666666667,241,53.11684972266099,0
3653,61,4,20,0.8270000000000001,0.57,-8.22,0.365,0.0457,0.0,0.14800000000000002,0.41200000000000003,148.119,183552,0,0.5882488479262672,-0.29884792626728124,5,3.0592,671,219.33838912133893,0
10861,36,0,18,0.569,0.887,-6.477,0.0363,0.0021899999999999997,0.0638,0.5760000000000001,0.139,123.005,272859,0,0.5268959435626104,0.3781305114638447,7,4.54765,442,97.19305575407078,0
11530,34,2,3,0.713,0.652,-7.447,0.0583,0.175,0.0151,0.095,0.386,125.994,176310,0,0.7805555555555556,0.413888888888889,10,2.9385,149,50.70614258975668,0
14531,45,0,16,0.605,0.6579999999999999,-4.428,0.0396,0.0713,0.0,0.141,0.475,120.04,156625,0,0.4649999999999999,0.4166666666666666,1,2.6104166666666666,264,101.13328012769354,0
14559,59,4,20,0.41200000000000003,0.6759999999999999,-7.341,0.0266,0.00596,0.11199999999999999,0.209,0.557,155.431,333733,0,0.3670401493930906,-0.1313258636788049,0,5.562216666666667,260,46.743953999154996,0
7609,62,3,23,0.816,0.433,-6.372000000000001,0.177,0.0717,1.42e-05,0.12,0.713,129.852,150133,0,0.5888888888888888,0.18148148148148147,0,2.5022166666666665,336,134.2809375686891,0
13214,80,3,9,0.6409999999999999,0.355,-10.599,0.0906,0.831,0.0008550000000000001,0.11,0.45299999999999996,120.03200000000001,148640,0,0.5229745370370372,0.28483796296296304,0,2.477333333333333,342,138.05166846071046,0
12903,45,3,14,0.494,0.495,-8.855,0.0312,0.184,0.0,0.127,0.233,126.515,260013,0,0.4603174603174602,0.29844877344877346,0,4.33355,329,75.91928095902898,0
11416,5,5,7,0.451,0.816,-2.859,0.042,0.0213,4.05e-06,0.12,0.7559999999999999,118.51700000000001,238867,0,0.5282051282051282,0.2974358974358975,0,3.981116666666667,191,47.97648900852776,1
2598,62,3,13,0.614,0.591,-6.919,0.0651,0.527,0.0,0.111,0.48100000000000004,120.04,287907,0,0.6067271352985639,0.0902709063423349,0,4.79845,424,88.36186685283789,2
9281,57,5,15,0.639,0.929,-4.762,0.212,0.0032600000000000003,0.0501,0.242,0.688,103.758,214707,0,0.4357142857142857,0.3309523809523809,0,3.57845,184,51.41891042211013,0
5494,7,2,3,0.6459999999999999,0.629,-10.775,0.0427,0.00426,0.27699999999999997,0.122,0.17300000000000001,109.01299999999999,283067,0,0.5004810004810005,0.11575276575276575,3,4.717783333333333,414,87.75307612685336,0
6710,56,4,8,0.846,0.716,-5.516,0.23600000000000002,0.00101,0.0,0.244,0.213,98.005,127347,0,0.4860052910052909,0.01058201058201058,0,2.12245,422,198.8268274871021,0
8312,36,2,10,0.457,0.612,-6.765,0.156,0.233,0.0,0.11699999999999999,0.495,160.097,165000,0,0.4362903225806452,-0.15403225806451618,0,2.75,277,100.72727272727272,0
12169,2,5,7,0.457,0.861,-4.916,0.0612,0.0824,0.0005549999999999999,0.3,0.231,87.971,309360,0,0.6222222222222222,0.3444444444444445,0,5.1560000000000015,130,25.2133436772692,4
4793,47,3,14,0.4970000000000001,0.614,-8.758,0.0738,0.028999999999999998,0.0,0.59,0.4970000000000001,168.245,297400,0,0.46954365079365096,0.3827380952380952,1,4.956666666666667,407,82.11163416274377,4
5533,55,5,2,0.723,0.647,-10.482999999999999,0.0567,0.257,0.000285,0.0562,0.96,125.016,344907,0,0.3633986928104576,-0.14477124183006534,0,5.74845,233,40.53266532717515,1
12303,4,4,6,0.614,0.868,-3.833,0.28,0.0484,0.0,0.231,0.361,115.913,249475,0,0.5184416559416559,-0.017039848289848315,0,4.157916666666667,904,217.4165748070949,0
4974,18,5,7,0.392,0.917,-4.878,0.0946,0.0176,0.00018,0.6609999999999999,0.33899999999999997,174.918,186167,0,0.0,0.0,0,3.102783333333333,18,5.80124297002154,0
8660,55,2,17,0.381,0.961,-3.614,0.0868,0.000949,0.000294,0.0531,0.787,156.06799999999996,143080,0,0.5217698412698412,-0.12700793650793654,0,2.3846666666666665,227,95.19150125803743,0
14310,9,2,5,0.731,0.727,-5.608,0.0356,0.0295,4.56e-06,0.171,0.601,120.96799999999999,160009,0,0.503734827264239,0.25765639589169004,5,2.6668166666666666,470,176.24008649513462,4
2039,0,2,10,0.483,0.608,-10.540999999999999,0.0539,0.8859999999999999,0.0153,0.107,0.166,142.016,228120,0,0.5629805996472663,0.09657627865961199,0,3.802,200,52.60389268805891,0
7556,62,2,10,0.648,0.75,-3.248,0.0335,0.0609,4.41e-06,0.10400000000000001,0.556,105.03,242035,0,0.5028886554621849,0.10377992105933276,1,4.033916666666666,340,84.28533063399921,2
13411,65,3,23,0.752,0.276,-8.901,0.0463,0.8759999999999999,0.0,0.10300000000000001,0.275,126.135,223467,0,0.5283838383838383,-0.2051515151515152,0,3.72445,361,96.92706305629021,0
3021,74,4,6,0.617,0.953,-4.162,0.0693,0.11900000000000001,0.0,0.331,0.594,154.964,192200,0,0.5162588183421517,-0.052336860670194,1,3.203333333333333,650,202.91363163371486,0
5359,25,4,20,0.5589999999999999,0.778,-5.869,0.4320000000000001,0.0681,0.0,0.6809999999999999,0.638,179.648,154807,0,0.534388528138528,0.0870400432900433,0,2.5801166666666666,284,110.07254193931801,0
